Order_Processed,Date_Collected,Site,Stand_Age,Growth_Stage,Stand,Plot,Treatment,Ntrt,Ptrt,Catrt,Species,Tree_Number,TagID,Subplot,Shots,Canopy_Locations,Field_Notes,Number_of_Leaves,Total_Fresh_Mass,Total_Leaf_Area,Leaf_Area_for_SLA,Oven_Dry_Mass_with_Bag,Oven_Dry_Bag_Weight,Total_Oven_Dry_Mass,Dry_Mass_Per_Leaf,LA_per_Leaf,SLA_cm2_g,SLA_m2_kg,LDMC_g_g,LDMC,Lab_Notes,Caution,Date Processed,d15N,d13C,N,propC,CN,Ca,Fe,K,Mg,Mn,P 214,P 178,S,Sr,Zn,Stomatal_Density,Extra_Notes,Former_TagID,Species_ID
144,8/2/2021,HB,Old,Second,HBCa,2,Control,0,0,0,YB,2,1697,C3,2,2,,7,3.19,254.16,253.18,8.79,7.33,1.46,0.21,36.31,173.41,17.34,0.46,457.68,avoided all leaves with obvious signs of herbivory; chosen leaves still had holes and tiny brown spot,,8/8/2021,-1.04,-28.41,24.8,0.48,19.38,10.5281,0.4291,8.9827,2.6986,1.0253,1.3749,1.379162474,1.4047,0.054,0.2972,158,,,BEAL2
145,8/2/2021,HB,Old,Second,HBCa,2,Control,0,0,0,YB,3,1672,B3,3,2,,6,3.4,279.49,276.16,8.87,7.38,1.49,0.25,46.58,185.34,18.53,0.44,438.24,all leaves damaged; chose leaves with least. Two leaves have minor herbivory on edge,,8/8/2021,-2.04,-30.47,25,0.49,19.39,7.3355,0.0714,10.1999,1.8801,0.8877,1.23,1.2321,1.2721,0.0323,0.1773,251,,,BEAL2
208,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,BE,1,Buffer,Buffer,2,2,DBH = 12.5,8,2.82,329.319,329.319,8.73,7.33,1.4,0.18,41.16,235.23,23.52,0.5,496.45,chose all leaves with no obvious signs of herbivory or disease,,8/11/2021,-0.29,-30.01,23.9,0.48,20.12,6.6645,0.0652,6.0484,1.5878,1.4798,1.5772,1.58991012,1.3083,0.0244,0.0256,NA,,,FAGR
206,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,RM,1,Buffer,Buffer,3,2,,8,3.45,283.43,282.64,8.76,7.28,1.48,0.19,35.43,190.97,19.1,0.43,428.99,all leaves damaged; chose leaves with least herbivory,,8/11/2021,-0.72,-29.49,20,0.49,24.38,6.8951,0.0529,6.0078,1.6558,1.5651,1.5608,1.556460558,1.1614,0.0194,0.0294,NA,,,ACRU
207,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,RM,2,8596,B1,4,2,,9,3.38,266.2,265.3,8.79,7.29,1.5,0.17,29.58,176.87,17.69,0.44,443.79,all leaves damaged; chose leaves with least herbivory,,8/11/2021,-1.07,-29.62,20.1,0.49,24.47,6.1915,0.0451,7.4446,1.1603,1.2923,1.6359,1.657004458,1.0981,0.0194,0.0237,NA,,,ACRU
203,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,SM,1,8609,B2,2,2,,5,3.22,206.56,205.37,8.31,7.33,0.98,0.2,41.31,209.56,20.96,0.3,304.35,chose all leaves with no obvious herbivory or disease,,8/11/2021,-1.56,-29.07,21.9,0.49,22.28,3.0149,0.0703,6.0532,0.7919,1.2527,1.3334,1.326982912,1,0.0083,0.0172,513,,,ACSA3
205,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,SM,2,565,A1,2,2,,9,5.1,563.13,562.66,9.33,7.28,2.05,0.23,62.57,274.47,27.45,0.4,401.96,"nearly all leaves had insect damage,  disease, or herbivory. Chose leaves with least",,8/11/2021,-1.53,-30.46,21.8,0.48,22.02,5.0514,0.0569,7.1893,1.0459,1.6616,1.5662,1.557571271,1.2583,0.0184,0.0229,465,,,ACSA3
212,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,WB,1,8617,A2,3,2,,12,3.15,173.03,172.52,8.59,7.29,1.3,0.11,14.42,132.71,13.27,0.41,412.7,"all leaves damaged with at least tiny brown spots from herbivory; chose most complete leaves. Some skeletonizer damage, some holes",,8/11/2021,-0.95,-28.31,27.8,0.49,17.71,6.2397,0.0667,10.5838,1.3499,1.636,2.3058,2.247487414,1.4937,0.0209,0.1535,NA,,,BEPA
213,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,WB,2,8597,B2,2,2,,11,2.71,164.66,163.29,8.39,7.37,1.02,0.09,14.97,160.09,16.01,0.38,376.38,chose leaves with no obvious herbivory outside of two leaves with a tiny amount of skeletonizer damage,,8/11/2021,-0.92,-27.44,33.6,0.49,14.71,10.3562,0.0891,8.8388,2.3745,2.809,2.8326,2.832885276,1.851,0.035899599,0.3246,NA,,,BEPA
215,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,WB,3,8584,B1,2,2,,5,5.28,242.18,240.68,9.7,7.26,2.44,0.49,48.44,98.64,9.86,0.46,462.12,all leaves damaged; chose leaves with most complete margins and least damage. Some brown spots and hotes,,8/11/2021,-0.73,-28.26,19.5,0.49,25.05,5.6995,0.0384,8.0669,1.0769,1.3488,1.2797,1.353115,1.2948,0.0212,0.1251,NA,,,BEPA
209,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,YB,1,8599,B2,2,2,,10,4.37,367.24,367.22,8.89,7.29,1.6,0.16,36.72,229.51,22.95,0.37,366.13,all leaves damaged with at least tiny brown spots from herbivory; chose most complete leaves,,8/11/2021,-0.56,-30.36,25.8,0.49,18.83,8.812,0.0621,9.6655,1.9689,2.3605,1.8837,2.158304688,1.3729,0.0391,0.2882,146,,,BEAL2
210,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,YB,2,439,A1,2,2,,10,2.9,195.69,195.18,8.45,7.22,1.23,0.12,19.57,158.69,15.87,0.42,424.14,"all leaves damaged with at least tiny brown spots from herbivory; chose most complete leaves. Some large brown spots and skeletonizer damage, some holes",,8/11/2021,-0.16,-29.27,22.6,0.49,21.7,4.9719,0.0541,9.9157,1.5013,1.3518,1.848,1.85228762,1.1265,0.0174,0.1045,168,,,BEAL2
211,8/3/2021,HB,Mid,Third,HBM,1,NP,1,1,0,YB,3,8620,A1,2,2,,12,3.03,264.13,263.7,8.48,7.29,1.19,0.1,22.01,221.6,22.16,0.39,392.74,all leaves damaged with at least tiny brown spots from herbivory; chose most complete leaves. Some minor herbivory and brown spots,,8/11/2021,-0.54,-31.1,23.9,0.5,20.89,4.7013,0.0567,7.9366,1.0591,1.1495,2.0084,2.021281238,1.1775,0.0147,0.0688,239,,,BEAL2
201,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,BE,1,Buffer,Buffer,2,2,Small but sunlit: DBH = 10,10,3.56,438.78,438.71,9.11,7.3,1.81,0.18,43.88,242.38,24.24,0.51,508.43,only a few leaves did not have damage. Included 5 leaves with just the slightest brown spots and tiniest bits of herbivory,,8/9/2021,-0.49,-30.06,22.8,0.51,22.17,3.1939,0.0552,2.7,0.9051,0.9116,1.1444,1.140060763,1.1444,0.0079,0.017,NA,,,FAGR
202,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,BE,2,Sapling,A1,2,2,Not tagged seedling: DBH = 10.6,8,3.4,449.18,448.69,8.93,7.33,1.6,0.2,56.15,280.43,28.04,0.47,470.59,"only one leaf didn't have damage. Chose leaves that had skeletonizer and minor herbivory, but no galls and very few dark growths",,8/9/2021,-0.22,-30.68,27.5,0.49,17.84,4.594,0.0884,7.0017,1.3305,1.3752,1.3305,1.332635297,1.5157,0.0133,0.0192,NA,,,FAGR
194,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,RM,1,8559,A2,2,2,,10,4.36,291.54,290.51,9.19,7.22,1.97,0.2,29.15,147.47,14.75,0.45,451.83,all leaves had damage; chose most complete leaves with least damage. Brown spots and herbivory,Y,8/9/2021,-1.123333333,-29.54333333,21.7,0.49,22.6,8.0105,0.0502,7.3835,2.0259,2.3177,1.1891,1.228059727,1.3275,0.014,0.0312,NA,,,ACRU
195,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,RM,2,7961,A1,2,2,,15,6.59,443.24,442.26,10.46,7.25,3.21,0.21,29.55,137.78,13.78,0.49,487.1,"chose all leaves with no obvious insect or disease damage; many leaves are reddish, and some have tiny brown spots and tiny holes",,8/9/2021,-1.313333333,-28.28,19.3,0.52,26.99333333,4.8557,0.0505,5.3252,0.9586,1.1728,1.03,1.064615038,1.0776,0.0102,0.0152,NA,original tag was 8581; tag changed in 2023,,ACRU
196,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,RM,3,8565,Buffer,2,2,,10,4.73,406.26,405.58,9.23,7.3,1.93,0.19,40.63,210.14,21.01,0.41,408.03,"all leaves had some damage; chose leaves with least herbivory and brown spots, but there is some",Y,8/9/2021,-0.81,-29.04,19.2,0.49,25.68,8.3023,0.0493,7.6283,1.6354,1.5339,1.1947,1.203332782,1.1623,0.0202,0.0462,NA,,,ACRU
191,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,SM,1,8573,A1,2,2,,9,4.72,315.14,314.05,9.62,7.33,2.29,0.25,35.02,137.14,13.71,0.49,485.17,"caterpillar in bag; all leaves damaged, so chose leaves with most complete margins. Some shotgun holes and large brown spots, minor herbivory",,8/9/2021,-1.27,-29.66,22.7,0.5,22.1,2.8616,0.0732,6.0159,0.9211,0.919,1.278,1.327137337,1.3528,0.0058,0.0129,563,,,ACSA3
192,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,SM,2,8567,A1,2,2,,6,3.66,244.28,243.74,9.28,7.39,1.89,0.32,40.71,128.96,12.9,0.52,516.39,chose all leaves with no obvious signs of herbivory or disease; some shotgun holes and chlorosis,,8/9/2021,-1.310616753,-29.1778046,16.51672934,0.501601247,30.36981892,1.9256,0.0494,5.4545,0.4553,0.8495,0.8996,0.906175846,0.8931,0.0066,0.0191,300,,,ACSA3
193,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,SM,3,8562,A2,3,2,"fairly closed/intermediate, but sunlit leaves",7,3.8,307.59,306.07,9.11,7.35,1.76,0.25,43.94,173.9,17.39,0.46,463.16,"all leaves damaged; chose most complete leaves. Herbivory and shotgun damage, pink spots, brown spots",Y,8/9/2021,-2.01,-30.52,23.9,0.49,20.66,2.9057,0.0584,7.5406,0.7971,1.4635,1.2728,1.388545828,1.4743,0.0083,0.0215,508,,,ACSA3
200,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,WB,1,8546,B1,4,2,,10,4.3,214.88,213.72,9.2,7.35,1.85,0.19,21.49,115.52,11.55,0.43,430.23,only two small leaves did not have damage. Added more leaves with least herbivory damage and most complete margins. Some tiny brown spots,,8/9/2021,-0.64,-27.44,26.4,0.51,19.19,3.649,0.0507,7.6289,0.9331,0.8455,1.2362,1.276815018,1.612,0.0112,0.1218,NA,,,BEPA
197,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,YB,1,8555,B2,4,2,,10,4.04,230.1,229.92,9.02,7.33,1.69,0.17,23.01,136.05,13.6,0.42,418.32,chose all leaves with no obvious insect or disease damage; some shotgun holes,,8/9/2021,-0.34,-28.51,29.7,0.5,16.86,6.3898,0.0655,6.9153,1.85,1.6583,1.5226,1.619529371,1.5312,0.0223,0.1211,NA,,,BEAL2
198,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,YB,2,8554,B2,2,2,,11,5.17,397,394.37,9.41,7.26,2.15,0.2,36.09,183.43,18.34,0.42,415.86,all leaves at least a little damaged; chose most complete leaves with only skeletonizer and shotgun damage,,8/9/2021,-0.07,-30.64,30.5,0.51,16.73,3.2535,0.0848,8.8286,0.8579,1.403,1.4074,1.400852151,1.4921,0.0085,0.0682,278,,,BEAL2
199,8/3/2021,HB,Mid,Third,HBM,2,N,1,0,0,YB,3,8542,B1,3,2,,5,3.41,272.84,270.35,8.51,7.28,1.23,0.25,54.57,219.79,21.98,0.36,360.7,"all leaves at least a little damaged; chose most complete leaves. Skeletonizer, shotgun, and herbivory damage",,8/9/2021,-0.28,-30.61,31.9,0.49,15.45,6.698,0.0738,11.9043,1.3919,1.6448,1.7808,1.785,1.4684,0.024,0.1375,185,,,BEAL2
172,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,BE,1,Buffer,Buffer,3,2,outside B2,10,2.85,369.77,368.02,8.72,7.31,1.41,0.14,36.98,261,26.1,0.49,494.74,"no obvious signs of herbivory; tiny holes and tiny brown spots, shotgun holes",,8/8/2021,-0.95,-29.83,25.5,0.5,19.39,4.9967,0.0608,8.386,1.5534,1.1693,1.2945,1.374302061,1.3786,0.0168,0.024,NA,,,FAGR
173,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,BE,2,Buffer,Buffer,2,2,"next to BE#1, smaller",10,2.58,327.97,327.32,8.6,7.36,1.24,0.12,32.8,263.96,26.4,0.48,480.62,"no obvious signs of herbivory; tiny holes and tiny brown spots, shotgun holes",,8/8/2021,-0.89,-30.26,22.6,0.49,21.64,4.8864,0.0579,3.4336,1.597,0.6087,2.1548,2.150533767,1.2343,0.0237,0.0209,NA,,,FAGR
174,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,BE,3,8485,A1,4,2,"intermediate, but sun-exposed",11,3.62,489.68,489.38,9.04,7.32,1.72,0.16,44.52,284.53,28.45,0.48,475.14,"no obvious signs of herbivory; tiny holes and tiny brown spots, shotgun holes",,8/8/2021,-0.7,-29.7,27.6,0.49,17.82,5.8161,0.0745,8.7013,1.4252,1.1619,1.3643,1.381678557,1.4861,0.0224,0.0225,NA,,,FAGR
157,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,RM,1,8511/8512,B2,3,2,,9,3.25,198.13,197.63,8.73,7.29,1.44,0.16,22.01,137.24,13.72,0.44,443.08,"avoid leaves with clear signs of herbivory. Shotgun holes, tiny holes",,8/8/2021,-1.8,-30.29,19.8,0.5,24.97,4.4584,0.0405,7.7265,1.1902,0.8986,1.2533,1.242422308,1.1184,0.0115,0.0277,NA,,,ACRU
159,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,RM,2,8519,B2,2,2,,7,4.01,237.19,236.74,9.29,7.25,2.04,0.29,33.88,116.05,11.6,0.51,508.73,one leaf has tiny skeletonizer damage. Leaves not chosen had more substantial and obvious herbivory damage,,8/8/2021,-1.4,-27.995,16.2,0.49,30.315,7.2211,0.0343,5.9867,1.3476,1.4956,1.0885,1.110260959,1.1059,0.0191,0.0292,NA,,,ACRU
160,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,RM,3,2538,A2,3,2,,8,3.74,243.79,242.77,9.23,7.41,1.82,0.23,30.47,133.39,13.34,0.49,486.63,no obvious herbivory,,8/8/2021,-1.96,-29.07,19.5,0.49,25.35,5.3391,0.0433,5.7108,1.299,0.9358,1.2413,1.230619905,1.19,0.0159,0.0178,NA,,,ACRU
162,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,SM,1,8516,B2,2,2,,7,3.24,230.97,230.25,9.14,7.37,1.77,0.25,33,130.09,13.01,0.55,546.3,"no obvious herbivory; several other holes and tiny spots, chlorosis",,8/8/2021,-2.766666667,-29.04,16.2,0.5,31.10333333,2.4322,0.0469,5.7675,0.6108,0.9053,1.0916,1.119718931,1.1869,0.009,0.0149,409,,,ACSA3
163,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,SM,2,8525,A2,5,2,,6,3.46,269.25,268.75,8.8,7.28,1.52,0.25,44.88,176.81,17.68,0.44,439.31,"all leaves damaged; chose leaves with least damage and most complete margins. Hrbivory, skeletonizer, chloritc, tiny spots",,8/8/2021,-2.49,-29.11,18.5,0.49,26.7,3.8402,0.0564,7.7386,0.7194,1.191,1.2061,1.219046741,1.2858,0.0134,0.0236,418,,,ACSA3
164,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,SM,3,8527,A2,3,2,,8,3.71,391.38,391.17,8.85,7.33,1.52,0.19,48.92,257.35,25.73,0.41,409.7,"all leaves damaged; chose leaves with least damage and most complete margins. Herbivory, tiny spots. Avoided leaves with large brown spots and alls",,8/8/2021,-1.8,-30.93,20,0.48,24.21,4.3355,0.055,9.2213,0.8578,1.0523,1.1285,1.126272821,1.239,0.0201,0.0293,401,,,ACSA3
168,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,WB,1,8513,B2,2,2,,9,3.79,236.57,236.37,8.34,7.3,1.04,0.12,26.29,227.27,22.73,0.27,274.41,"two leaves might have a tiny bit of skeletonizer damage, but otherwise no obvious herbivory. Tiny holes and several shotgun holes. Tiny brown spots. Worm found in sample",,8/8/2021,-0.92,-29.81,25,0.5,19.95,4.8451,0.0682,7.8601,1.0796,0.8516,1.1656,1.154822469,1.0946,0.0217,0.1662,NA,,,BEPA
170,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,WB,2,8501,B1,2,2,,8,3.9,204.45,202.33,9.04,7.28,1.76,0.22,25.56,114.96,11.5,0.45,451.28,all leaves but one small one damaged; included leaves with least damage and most complete margins,Y,8/8/2021,-0.74,-29.44333333,23.2,0.5,21.63,5.8672,0.0481,5.951,1.3535,1.5275,1.3556,1.355621086,1.3298,0.0217,0.1703,NA,,,BEPA
171,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,WB,3,8500,B1,3,2,,10,4.46,220.35,219.9,9.44,7.29,2.15,0.22,22.03,102.28,10.23,0.48,482.06,"no obvious signs of herbivory; tiny holes and tiny brown spots, shotgun holes",,8/8/2021,-0.36,-27.94,16.3,0.49,30.34,4.0871,0.0433,7.741,1.2216,0.9648,1.0874,1.088591534,1.0071,0.0151,0.0924,NA,,,BEPA
165,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,YB,1,8496,A1,3,2,,9,2.89,188.6,187.77,8.74,7.34,1.4,0.16,20.96,134.12,13.41,0.48,484.43,leaves with obvious insect damage excluded; skeletonizer damage possible on two leaves,,8/8/2021,-1.866666667,-28.51666667,22.1,0.5,22.71666667,4.4473,0.0448,7.6575,1.3034,1.2263,1.3355,1.361151847,1.1043,0.0153,0.1045,239,,,BEAL2
166,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,YB,2,8521,A2,1,2,,10,3,239.14,238.46,8.52,7.31,1.21,0.12,23.91,197.08,19.71,0.4,403.33,"damage from refrigerator possible (smell, darker color). Leaves have very minor skeletonizer damage and herbivory, tiny holes and brown spots",Y,8/8/2021,-1.12,-30.24,22.6,0.5,22.1,5.0576,0.0562,9.8099,1.2365,1.0171,1.344,1.36117454,1.1848,0.0212,0.094,222,,,BEAL2
167,8/3/2021,HB,Mid,Third,HBM,3,Control,0,0,0,YB,3,8504,B1,4,2,,8,2.75,239.1,238.08,8.41,7.25,1.16,0.15,29.89,205.24,20.52,0.42,421.82,all leaves damaged; chose leaves with least damage. Four have clear herbivory on edges. Avoided leaves with possible fridge damage,Y,8/8/2021,-0.813333333,-30.32888889,28.8,0.49,16.99666667,7.9752,0.0823,11.4847,1.8129,1.9184,1.7569,1.780628995,1.4706,0.0322,0.2033,160,,,BEAL2
187,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,BE,1,27,B2,2,2,,11,2.57,336.13,336.06,8.56,7.28,1.28,0.12,30.56,262.55,26.25,0.5,498.05,caterpillar in sample; chose all leaves with no obvious signs of herbivory or insect damage,,8/9/2021,-0.67,-29.39,26.4,0.48,18.36,5.917,0.0751,8.9238,1.4927,1.7607,1.6921,1.696403844,1.3897,0.0186,0.0352,NA,,,FAGR
189,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,BE,2,39,A2,3,2,,7,2.37,257.52,256.84,8.58,7.32,1.26,0.18,36.79,203.84,20.38,0.53,531.65,chose all leaves with no obvious signs of herbivory or insect damage,,8/9/2021,-0.55,-29.96,23.3,0.48,20.54,6.7602,0.0514,7.6432,1.4102,1.7833,1.651,1.655347247,1.3212,0.0248,0.0263,NA,,,FAGR
190,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,BE,3,88,A2,4,2,intermediate but sun-exposed,7,2.98,417.78,417.53,8.84,7.36,1.48,0.21,59.68,282.11,28.21,0.5,496.64,"chose all leaves with no obvious signs of herbivory or insect damage. Several have chlorotic spots, shotgun holes",,8/9/2021,-0.49,-30.35,23.9,0.49,20.62,5.1832,0.0558,9.2782,1.3088,1.0059,2.0767,2.074567508,1.3261,0.017,0.0277,NA,,,FAGR
179,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,RM,1,29,B2,2,2,,7,3.45,292.002,292.002,8.68,7.35,1.33,0.19,41.71,219.55,21.96,0.39,385.51,chose leaves with no obvious signs of herbivory. Tiny brown spots present,,8/9/2021,-1.72,-31.22,18,0.5,27.79,7.8636,0.0413,9.5222,1.4721,1.3464,1.4895,1.554511154,1.0927,0.0265,0.0418,NA,,,ACRU
180,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,RM,2,38,B1,2,2,,17,6.87,380.23,379.44,10.68,7.31,3.37,0.2,22.37,112.59,11.26,0.49,490.54,chose leaves with no obvious signs of herbivory. Tiny brown spots present,,8/9/2021,-2.1,-28.18,13.6,0.49,36.11,7.1216,0.0374,6.5728,1.312,1.6614,1.6593,1.717159006,1.0354,0.0209,0.0227,NA,,,ACRU
176,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,SM,1,23,A1,2,2,,10,4.11,378.29,376.86,9.18,7.3,1.88,0.19,37.83,200.46,20.05,0.46,457.42,only two small leaves did not have damage. Added more leaves with least herbivory damage and most complete margins. Some large brown spots,Y,8/8/2021,-2.98,-30.12,19.3,0.5,25.76,3.8262,0.0542,8.629,0.8205,1.5123,1.7064,1.695844207,1.5419,0.0156,0.0272,510,,,ACSA3
177,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,SM,2,31,A2,3,2,,8,4.42,465.52,463.7,9.2,7.33,1.87,0.23,58.19,247.97,24.8,0.42,423.08,"all leaves damaged; chose leaves with most complete margins. Several had herbivory, several had large brown spots, several had pink spots",Y,8/8/2021,-3.44,-31.34,17.5,0.48,27.55,5.988,0.05,9.0942,1.3594,1.8802,2.4498,2.456168657,1.5542,0.0268,0.0308,488,,,ACSA3
178,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,SM,3,65,B1,2,2,,7,3.18,318.953,318.953,8.77,7.29,1.48,0.21,45.56,215.51,21.55,0.47,465.41,"chose leaves with least damage. One had skeletonizer damage, another had a tiny pink spot. Two are chlorotic from more sun-exposed location",,8/8/2021,-2.66,-30.04,19.2,0.49,25.61,3.7484,0.0423,8.4595,1.0108,1.2727,2.2027,2.202736446,1.5085,0.0135,0.0353,431,,,ACSA3
184,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,WB,1,924,A1,2,2,,7,2.84,139.67,137.84,8.56,7.32,1.24,0.18,19.95,111.16,11.12,0.44,436.62,all leaves damaged; chose most complete leaves. Herbivory and shotgun damage,,8/9/2021,-1.36,-26.2,26.7,0.5,18.61,5.6545,0.0553,11.7256,0.9677,1.3949,2.3947,2.225926871,1.5402,0.0226,0.1463,NA,,,BEPA
185,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,WB,2,57,A1,2,2,,10,4.87,232.7,231.66,9.73,7.29,2.44,0.24,23.27,94.94,9.49,0.5,501.03,all but one leaf was damaged; chose leaves with most complete margins. Herbivory and skeletonizer damage,,8/9/2021,-0.425137229,-28.05115401,21.24221178,0.495341234,23.31872213,3.8462,0.0419,9.7934,0.804,0.9883,1.8223,1.865207818,1.222,0.0145,0.1122,NA,,,BEPA
186,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,WB,3,19,A1,2,2,,6,3.27,174.95,174.55,8.77,7.34,1.43,0.24,29.16,122.06,12.21,0.44,437.31,"chose leaves with no signs of obvious herbivory. Tiny, holes, shotgun damage, a few chlorotic spots",,8/9/2021,-1.55,-29.44,24.3,0.51,20.84,5.2837,0.052,9.1928,1.2294,1.282,2.1303,2.130318626,1.2357,0.0169,0.1448,NA,,,BEPA
181,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,YB,1,639,A1,3,2,,7,2.97,265.43,262.59,8.61,7.35,1.26,0.18,37.92,208.41,20.84,0.42,424.24,"all leaves damaged; chose leaves with most complete margins. Herbivory, small brown spots",Y,8/9/2021,-1.03,-31.34,26.8,0.49,18.27,7.9237,0.0689,9.9645,1.9134,2.1963,2.4728,2.539722528,1.4254,0.0304,0.1434,258,,,BEAL2
182,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,YB,2,25,B2,6,2,,9,2.23,128.03,127.6,8.37,7.3,1.07,0.12,14.23,119.25,11.92,0.48,479.82,"chose leaves with most complete margins. Two might have minor herbivory. Not many leaves, and leaves are very small",,8/9/2021,-1.75,-27.38,24.6,0.5,20.43,6.1908,0.0579,8.5302,1.471,2.4236,2.5532,2.650418475,1.2269,0.019,0.1846,261,,,BEAL2
183,8/3/2021,HB,Mid,Third,HBM,4,P,0,1,0,YB,3,36,B2,2,2,,12,4.22,301.13,300.48,9.03,7.33,1.7,0.14,25.09,176.75,17.68,0.4,402.84,all leaves damaged; chose leaves with most complete margins and minor herbivory,Y,8/9/2021,-1.19,-29.47,26.3,0.5,18.82,5.4266,0.0585,12.1494,1.3631,1.7844,2.6377,2.73275307,1.3372,0.0205,0.1444,231,,,BEAL2
224,8/10/2021,HB,Mid,Third,HBM,5,Ca,0,0,1,BE,1,2750,C2,4,2,,9,5.53,356.85,356.54,10.45,7.42,3.03,0.34,39.65,117.67,11.77,0.55,547.92,chose leaves with no obvious herbivory or disease; some brown spots and shotgun holes,,8/11/2021,-0.02,-27.72,18.7,0.48,25.63,4.5911,0.049,5.6098,0.8404,0.5527,1.0014,0.993972422,1.1925,0.0085,0.0153,NA,,,FAGR
225,8/10/2021,HB,Mid,Third,HBM,5,Ca,0,0,1,BE,2,Buffer,Buffer,3,2,tried three shots at 2754,10,5.33,281.93,280.79,10.11,7.48,2.63,0.26,28.19,106.77,10.68,0.49,493.43,"all leaves damaged; chose most complete leaves. Chlorotic spots (galls?), herbivory, skeletonizer, shotgun",,8/11/2021,0.21,-27.97,23.4,0.5,21.21,5.8328,0.0617,9.2397,0.9299,0.6448,0.9767,1.110809316,1.5364,0.0116,0.0133,NA,,,FAGR
226,8/10/2021,HB,Mid,Third,HBM,5,Ca,0,0,1,BE,3,2830,C3,4,2,,9,3.54,239.86,239.51,9.17,7.3,1.87,0.21,26.65,128.08,12.81,0.53,528.25,chose leaves with no obvious herbivory or disease; some brown spots and shotgun holes,,8/11/2021,-0.17,-27.05,23.6,0.49,20.57,9.9315,0.1014,5.595,1.5126,0.8177,1.1292,1.167295255,1.7245,0.0195,0.0377,NA,,,FAGR
216,8/10/2021,HB,Mid,Third,HBM,5,Ca,0,0,1,SM,1,2756,C1,4,2,shaggy bark,8,4.2,297,296.28,9.68,7.45,2.23,0.28,37.13,132.86,13.29,0.53,530.95,"chose leaves with no obvious signs of herbivory, except one leaf with minor skeletonizer damage",,8/11/2021,-1.35,-28.63,16.7,0.48,28.79,5.3896,0.0582,6.7197,0.8316,1.0207,1.1454,1.186217443,1.298,0.007,0.0159,377,,,ACSA3
217,8/10/2021,HB,Mid,Third,HBM,5,Ca,0,0,1,SM,2,2753,C1,4,2,,6,3.63,289.66,288.44,9.31,7.42,1.89,0.32,48.28,152.61,15.26,0.52,520.66,"all leaves damaged; chose leaves with least damage. Brown spots and holes, some herbivory around edges",,8/11/2021,-1.76,-29.39,18.6,0.47,25.43,6.4593,0.0381,6.6079,0.788,0.7665,1.0916,1.076556755,1.2811,0.016,0.022,407,,,ACSA3
