Site,Stand,Plot,Treatment,Age,Subplot,Species,previous tags,TagID,DBH2008,DBH2009 ,DBH2010,DBH2011,DBH2015,DBH2019,DBH2023,,liveBA11,liveBA15,liveBA19,liveBA23,,BA2011,BA2015,BA2019,BA2023,,chgBA11_15,chgBA15_19,chgBA19_23,,RBAIyr11_15,RBAIyr15_19,RBAIyr19_23,,deadyr,dead2008-2010,dead2011,dead2015,dead2019,dead2023,notes2008-10,notes2011,notes2015,notes2019,notes2023,,ingrowthyear,ingrowth5x5
BEF,C5,3,N,Mid,A2,WB,,882,,,,14.1,14.4,15.1,16,,156.1,162.9,179.1,201.1,,156.1,162.9,179.1,201.1,,0.043005885,0.099585262,0.122757774,,0.010582305,0.024017144,0.029370025,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A2,WB,,884,,,,13.8,14.3,15.1,16.1,,149.6,160.6,179.1,203.6,,149.6,160.6,179.1,203.6,,0.073776518,0.115017849,0.136836104,,0.017954755,0.027591386,0.032581796,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A2,WB,,885,,,,13.9,14.4,15.4,16.5,,151.7,162.9,186.3,213.8,,151.7,162.9,186.3,213.8,,0.073236375,0.14371142,0.147959184,,0.017826716,0.03413947,0.035098339,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A2,WB,888,2687,,,,16.1,17.7,19,20.5,,203.6,246.1,283.5,330.1,,203.6,246.1,283.5,330.1,,0.208633926,0.152287018,0.164127424,,0.0485127,0.036072549,0.038723913,,,,,,,,,,,Tag missing; new tag at 1.35 m,,,,
BEF,C5,3,N,Mid,A2,WB,,889,,,,18,18,19.3,20.2,,254.5,254.5,292.6,320.5,,254.5,254.5,292.6,320.5,,0,0.149660494,0.095438804,,0,0.035481638,0.023050402,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,517,,,,11.5,13.4,15,16.3,,103.9,141,176.7,208.7,,103.9,141,176.7,208.7,,0.357731569,0.253063043,0.180844444,,0.079452357,0.058018424,0.042433051,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,618,,,,12,12.7,13.2,14.3,,113.1,126.7,136.8,160.6,,113.1,126.7,136.8,160.6,,0.120069444,0.080290161,0.173611111,,0.028753291,0.019495012,0.040833,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,621,,,,10.5,11.2,11.9,12.75,,86.6,98.5,111.2,127.7,,86.6,98.5,111.2,127.7,,0.137777778,0.12890625,0.147959184,,0.032795559,0.030776406,0.035098339,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,622,,,,11.8,12.8,14.1,15.5,,109.4,128.7,156.1,188.7,,109.4,128.7,156.1,188.7,,0.17667337,0.213439941,0.208440219,,0.041511288,0.049553476,0.048470686,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,877,,,,14.5,15.7,16.9,18.3,,165.1,193.6,224.3,263,,165.1,193.6,224.3,263,,0.172366231,0.158708264,0.172542978,,0.04055688,0.03751295,0.040596097,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,878,,,,16.2,17.8,19.1,20.6,,206.1,248.8,286.5,333.3,,206.1,248.8,286.5,333.3,,0.207285475,0.151401338,0.163235657,,0.048220126,0.035873403,0.038524931,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,880,,,,15,15.8,17,17.7,,176.7,196.1,227,246.1,,176.7,196.1,227,246.1,,0.109511111,0.157667041,0.084048443,,0.026320288,0.037279792,0.020380552,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,881,,,,11.6,11.8,12.15,12.5,,105.7,109.4,115.9,122.7,,105.7,109.4,115.9,122.7,,0.034780024,0.06020181,0.058442988,,0.008583848,0.014722138,0.014301032,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,BE,,1373,,,,11.2,12.8,14.8,17.1,,98.5,128.7,172,229.7,,98.5,128.7,172,229.7,,0.306122449,0.336914063,0.334961651,,0.069044968,0.075290658,0.074897858,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,A3,WB,,1497,,,,10,10.55,11.1,11.5,,78.5,87.4,96.8,103.9,,78.5,87.4,96.8,103.9,,0.113025,0.106983221,0.073370668,,0.027131929,0.0257352,0.017858554,,,,,,,,,,Tree not found; assumed dead,Found; est 2015 10.55,,,,
BEF,C5,3,N,Mid,B1,WB,,600,,,,11.3,12.3,13.5,13.85,,100.3,118.8,143.1,150.7,,100.3,118.8,143.1,150.7,,0.184822617,0.204640095,0.052524005,,0.043309913,0.047645444,0.012880016,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B1,WB,,601,,,,10.8,11.6,13.1,12.7,,91.6,105.7,134.8,126.7,,91.6,105.7,134.8,126.7,,0.153635117,0.275341855,-0.060136356,,0.03637545,0.062690145,-0.015385533,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B1,WB,,898,,,,13.7,15.1,16.7,18.8,,147.4,179.1,219,277.6,,147.4,179.1,219,277.6,,0.214822313,0.223148108,0.267309692,,0.049852266,0.051646454,0.061012961,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B1,WB,,904,,,,21.9,22.9,24.1,25.8,,376.7,411.9,456.2,522.8,,376.7,411.9,456.2,522.8,,0.093409228,0.107549437,0.146054648,,0.022576208,0.02586634,0.034668748,,,,,,,,,,Measured below scar,,,,,
BEF,C5,3,N,Mid,B1,WB,,906,,,,14.4,15.4,16.2,17.3,,162.9,186.3,206.1,235.1,,162.9,186.3,206.1,235.1,,0.14371142,0.106594704,0.140413047,,0.03413947,0.025645188,0.033393069,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B1,WB,,907,,,,17,17.9,18.2,18.6,,227,251.6,260.2,271.7,,227,251.6,260.2,271.7,,0.108685121,0.033800443,0.044439077,,0.02612922,0.008345068,0.010929286,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,613,,,,11.5,11.7,12.7,13.8,,103.9,107.5,126.7,149.6,,103.9,107.5,126.7,149.6,,0.035085066,0.178245306,0.180730361,,0.00865817,0.041858957,0.042407873,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,614,,,,11.4,12.3,13.75,15.2,,102.1,118.8,148.5,181.5,,102.1,118.8,148.5,181.5,,0.164127424,0.249669509,0.222029752,,0.038723913,0.057301366,0.051405985,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,616,,,,10.4,10.6,11.5,11.55,,84.9,88.2,103.9,104.8,,84.9,88.2,103.9,104.8,,0.038831361,0.177020292,0.008714556,,0.009569596,0.041588047,0.002171555,,,,,,,,,,,,checked,,,
BEF,C5,3,N,Mid,B2,WB,,908,,,,11.4,11.7,11.6,11.4,,102.1,107.5,105.7,102.1,,102.1,107.5,105.7,102.1,,0.0533241,-0.017020966,-0.034185493,,0.01307245,-0.004282675,-0.008658172,,,,,,,,,,,,checked,,,
BEF,C5,3,N,Mid,B2,WB,,909,,,,12.8,13.5,14.1,15.1,,128.7,143.1,156.1,179.1,,128.7,143.1,156.1,179.1,,0.112365723,0.090864198,0.1468739,,0.026979795,0.021980648,0.034853606,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,910,,,,13.8,14.8,15.6,16.9,,149.6,172,191.1,224.3,,149.6,172,191.1,224.3,,0.150178534,0.111029949,0.173611111,,0.035598266,0.026671347,0.040833,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,911,,,,14.3,14.5,15.15,15.7,,160.6,165.1,180.3,193.6,,160.6,165.1,180.3,193.6,,0.028167637,0.091664685,0.073925214,,0.006968725,0.022168081,0.017989995,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,912,,,,12.1,12.6,13,13.7,,115,124.7,132.7,147.4,,115,124.7,132.7,147.4,,0.084352162,0.064499874,0.110591716,,0.020452015,0.015749,0.026570092,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B2,WB,,913,,,,13,13.9,15.25,16.5,,132.7,151.7,182.7,213.8,,132.7,151.7,182.7,213.8,,0.143254438,0.203677346,0.17065305,,0.034036155,0.047436061,0.04017653,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B3,RM,,623,,,,12.3,13.5,14.5,15.5,,118.8,143.1,165.1,188.7,,118.8,143.1,165.1,188.7,,0.204640095,0.153635117,0.142687277,,0.047645444,0.03637545,0.033907886,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B3,BE,,625,,,,10.5,12.1,13.7,15.2,,86.6,115,147.4,181.5,,86.6,115,147.4,181.5,,0.327981859,0.281947954,0.230965954,,0.07349008,0.064063628,0.053322862,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B3,WB,,626,,,,10.7,11.1,11.7,12.2,,89.9,96.8,107.5,116.9,,89.9,96.8,107.5,116.9,,0.076163857,0.111029949,0.087296369,,0.018520092,0.026671347,0.021143987,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B3,BE,,627,,,,11.7,13.2,14.7,15.8,,107.5,136.8,169.7,196.1,,107.5,136.8,169.7,196.1,,0.272846811,0.24018595,0.155259383,,0.062170009,0.055289706,0.03674005,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B3,WB,,915,,,,11.9,12.5,13.5,14.4,,111.2,122.7,143.1,162.9,,111.2,122.7,143.1,162.9,,0.103382529,0.1664,0.137777778,,0.024900077,0.039230485,0.032795559,,,,,,,,,,Connected to tag# 916,,,,,
BEF,C5,3,N,Mid,B3,RM,,917,,,,14.2,15,15.4,16.2,,158.4,176.7,186.3,206.1,,158.4,176.7,186.3,206.1,,0.11585003,0.054044444,0.106594704,,0.027783065,0.01324561,0.025645188,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,B3,SM,,918,,,,12.5,14.2,14.8,15.5,,122.7,158.4,172,188.7,,122.7,158.4,172,188.7,,0.290496,0.086292402,0.096831629,,0.065833008,0.020908184,0.023375443,,,,,,,,,"Identified as SM in 2004, RM in 2011.  Confirmed SM by Matt",,Measured below the notch,,,,
BEF,C5,3,N,Mid,B3,WB,,919,,,,16.3,17.7,19.1,20.6,,208.7,246.1,286.5,333.3,,208.7,246.1,286.5,333.3,,0.179156159,0.164448275,0.163235657,,0.042060253,0.038795478,0.038524931,,,,,,,,,,"Tree not found, assumed dead",found; 2015 est 17.7,,,,
BEF,C5,3,N,Mid,B3,BE,,1496,,,,10.2,12.1,14.2,15.8,,81.7,115,158.4,196.1,,81.7,115,158.4,196.1,,0.407247213,0.377228331,0.238048006,,0.089162297,0.083306844,0.054834611,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C1,BE,,602,,,,10.7,11.9,12.4,13.3,,89.9,111.2,120.8,138.9,,89.9,111.2,120.8,138.9,,0.236876583,0.085799025,0.15042924,,0.054585005,0.020792245,0.035654694,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C1,WB,,934,,,,16.7,18.4,19.5,21.1,,219,265.9,298.6,349.7,,219,265.9,298.6,349.7,,0.213955323,0.123139178,0.170834977,,0.049664902,0.029457434,0.04021694,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C1,WB,,935,,,,16.3,16.8,17.8,18.5,,208.7,221.7,248.8,268.8,,208.7,221.7,248.8,268.8,,0.062290639,0.122590703,0.080198207,,0.015221575,0.02933173,0.019473316,,,,,,,,,,Connected to tag# 936,,,,,
BEF,C5,3,N,Mid,C1,WB,,936,,,,16.7,18.7,19.6,20.3,,219,274.6,301.7,323.7,,219,274.6,301.7,323.7,,0.25386353,0.098573022,0.072704082,,0.058187355,0.023781394,0.017700489,,,,,,,,,Measured below scar,Connected to tag# 935,,,,,
BEF,C5,3,N,Mid,C1,WB,,938,,,,13.3,14.3,14.6,14.7,,138.9,160.6,167.4,169.7,,138.9,160.6,167.4,169.7,,0.156029171,0.042398161,0.013745543,,0.036912711,0.010435065,0.003418813,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,604,,,,17.3,19.8,20.1,21.6,,235.1,307.9,317.3,366.4,,235.1,307.9,317.3,366.4,,0.309900097,0.030532599,0.1548229,,0.06981712,0.007547277,0.036642111,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,606,,,,11,11.6,12.3,13.2,,95,105.7,118.8,136.8,,95,105.7,118.8,136.8,,0.112066116,0.124331153,0.151695419,,0.026910636,0.029730464,0.035939541,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,607,,,,10.4,10.9,11.2,11.6,,84.9,93.3,98.5,105.7,,84.9,93.3,98.5,105.7,,0.098465237,0.055803384,0.072704082,,0.023756281,0.01366806,0.017700489,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,608,,,,11.4,11.5,11.85,12.3,,102.1,103.9,110.3,118.8,,102.1,103.9,110.3,118.8,,0.017620806,0.061795841,0.077391444,,0.004376389,0.015103336,0.018810426,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,610,,,,10.8,11.5,12,12.3,,91.6,103.9,113.1,118.8,,91.6,103.9,113.1,118.8,,0.13383059,0.088846881,0.050625,,0.031898646,0.021507837,0.012422837,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,611,,,,11.4,12.1,12.7,13.5,,102.1,115,126.7,143.1,,102.1,115,126.7,143.1,,0.126577408,0.101632402,0.12995226,,0.030244393,0.024493425,0.031015095,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,927,,,,15.4,17.3,19,20.5,,186.3,235.1,283.5,330.1,,186.3,235.1,283.5,330.1,,0.261975038,0.206187978,0.164127424,,0.059894628,0.04798182,0.038723913,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,928,,,,13.2,13.2,14,14.1,,136.8,136.8,153.9,156.1,,136.8,136.8,153.9,156.1,,0,0.124885216,0.014336735,,0,0.029857301,0.003565074,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,929,,,,12.4,13.6,13.8,14.9,,120.8,145.3,149.6,174.4,,120.8,145.3,149.6,174.4,,0.202913632,0.029628028,0.165773997,,0.047269876,0.007326105,0.039091019,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,930,,,,17.9,19.2,20.3,21.9,,251.6,289.5,323.7,376.7,,251.6,289.5,323.7,376.7,,0.150525889,0.117865668,0.163847703,,0.035676445,0.02824689,0.038661511,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C2,WB,,932,,,,12.9,13.5,14.3,14.9,,130.7,143.1,160.6,174.4,,130.7,143.1,160.6,174.4,,0.095186587,0.122030178,0.085676561,,0.022991509,0.029203216,0.02076346,,,,,,,,,,,,prev being recorded in both C1 and C2,,,
BEF,C5,3,N,Mid,C2,WB,,933,,,,13.7,14.2,14.4,14.6,,147.4,158.4,162.9,167.4,,147.4,158.4,162.9,167.4,,0.074324684,0.028367387,0.027970679,,0.018084648,0.00701763,0.006920498,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,WB,,518,,,,10.7,11.7,12.7,13.8,,89.9,107.5,126.7,149.6,,89.9,107.5,126.7,149.6,,0.195650275,0.178245306,0.180730361,,0.045685394,0.041858957,0.042407873,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,BE,,519,,,,11,13.1,15.1,16.9,,95,134.8,179.1,224.3,,95,134.8,179.1,224.3,,0.418264463,0.328652176,0.252620499,,0.091287813,0.073625519,0.057924996,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,WB,,628,,,,11.5,12.2,12.7,13.4,,103.9,116.9,126.7,141,,103.9,116.9,126.7,141,,0.125444234,0.083646869,0.113274227,,0.029985226,0.020286042,0.027189423,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,WB,926,629,,,,19.5,21.4,22.65,24.4,,298.6,359.7,402.9,467.6,,298.6,359.7,402.9,467.6,,0.204365549,0.1202343,0.16049491,,0.047585747,0.028791143,0.037912662,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,WB,,920,,,,12.4,13.4,14.2,15.7,,120.8,141,158.4,193.6,,120.8,141,158.4,193.6,,0.167793965,0.122967253,0.222426106,,0.039540842,0.029418036,0.051491228,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,WB,,921,,,,13,13.8,14.5,15.6,,132.7,149.6,165.1,191.1,,132.7,149.6,165.1,191.1,,0.126863905,0.104022264,0.157479191,,0.030309886,0.025048603,0.037237711,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,WB,,923,,,,17.2,19,20.4,21.5,,232.4,283.5,326.9,363.1,,232.4,283.5,326.9,363.1,,0.220254191,0.152797784,0.110750673,,0.051023864,0.036187343,0.026606823,,,,,,,,,,,,,,,
BEF,C5,3,N,Mid,C3,RM,,924,,,,13.2,13.5,14.5,15.2,,136.8,143.1,165.1,181.5,,136.8,143.1,165.1,181.5,,0.045971074,0.153635117,0.098882283,,0.011299794,0.03637545,0.023853438,,,,,,,,,,Measured below knot,,,,,
BEF,C5,4,P,Mid,C3,PC,,1124,,,,10.8,10.8,,,,91.6,0,0,0,,91.6,91.6,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,Outside 5X5 m veg plot,,,,,2011,out
BEF,C5,4,P,Mid,C3,WB,1125,2697,,,,10.9,12.5,13.9,15.4,,93.3,122.7,151.7,186.3,,93.3,122.7,151.7,186.3,,0.315124989,0.236544,0.227472698,,0.070882342,0.054514106,0.052574781,,,,,,,,,Outside 5X5 m veg plot,,Tag missing; Previously marked as YB,,,2011,out
BEF,C5,4,P,Mid,B3,PC,,1086,,,,,10,10,,,0,78.5,0,0,,0,78.5,78.5,0,,#DIV/0!,0,-1,,,0,,,19,,,,dead,,,,New addition 9/26/2015,Standing,,,2015,out
BEF,C5,4,P,Mid,A1,WB,,2611,,,,,10.1,10.2,10.2,,0,80.1,81.7,81.7,,0,80.1,81.7,81.7,,#DIV/0!,0.01990001,0,,,0.004938302,0,,,,,,,,,,New addition; Inside 5X5 m veg plot,,10.3 @ paint,,2015,in
BEF,C5,4,P,Mid,A2,WB,,1052,,,,,10.3,10.6,10.7,,0,83.3,88.2,89.9,,0,83.3,88.2,89.9,,#DIV/0!,0.059100764,0.018956924,,,0.014458582,0.004705908,,,,,,,,,,New addition 9/26/2015,,,,2015,out
BEF,C5,4,P,Mid,B3,STM,,2609,,,,,10.5,11.3,12.9,,0,86.6,100.3,130.7,,0,86.6,100.3,130.7,,#DIV/0!,0.158185941,0.303234396,,,0.037396007,0.068453518,,,,,,,,,,New addition,,,,2015,out
BEF,C5,4,P,Mid,C1,BE,,2601,,,,,10.4,11.5,12.1,,0,84.9,103.9,115,,0,84.9,103.9,115,,#DIV/0!,0.222725592,0.107069943,,,0.051555624,0.025755289,,,,,,,,,,New addition; Inside 5X5 m veg plot,,,,2015,in
BEF,C5,4,P,Mid,C3,YB,,1020,,,,,11.5,11.8,12,,0,103.9,109.4,113.1,,0,103.9,109.4,113.1,,#DIV/0!,0.052854442,0.034185579,,,0.012959504,0.008438968,,,,,,,,,,New addition; Inside 5X5 m veg plot,Previously marked as WB,,,2015,in
BEF,C5,4,P,Mid,C3,YB,,2603,,,,,10.8,11.4,11.9,,0,91.6,102.1,111.2,,0,91.6,102.1,111.2,,#DIV/0!,0.114197531,0.089642967,,,0.027402334,0.021694499,,,,,,,,,,New addition; Outside 5X5 m veg plot,,,,2015,out
BEF,C5,4,P,Mid,B2,WB,,2691,,,,,,10.1,10.3,,0,0,80.1,0,,0,0,80.1,83.3,,#DIV/0!,#DIV/0!,0.039996079,,,,0.009852455,,23,,,,,dead,,,,New addition,,,2019,out
BEF,C5,4,P,Mid,B3,WB,,2692,,,,,,9.8,9.8,,0,0,75.4,0,,0,0,75.4,75.4,,#DIV/0!,#DIV/0!,0,,,,0,,23,,,,,dead,,,,New addition,,,2019,out
BEF,C5,4,P,Mid,A2,WB,,2680,,,,,,10.1,10.1,,0,0,80.1,80.1,,0,0,80.1,80.1,,#DIV/0!,#DIV/0!,0,,,,0,,,,,,,,,,,New addition,almost dead,,2019,out
BEF,C5,4,P,Mid,A3,SM,,2686,,,,,,10.35,10.5,,0,0,84.1,86.6,,0,0,84.1,86.6,,#DIV/0!,#DIV/0!,0.029195547,,,,0.00722031,,,,,,,,,,,new addition,,,2019,out
BEF,C5,4,P,Mid,B1,STM,,2679,,,,,,10.4,10.9,,0,0,84.9,93.3,,0,0,84.9,93.3,,#DIV/0!,#DIV/0!,0.098465237,,,,0.023756281,,,,,,,,,,,New addition,,,2019,out
BEF,C5,4,P,Mid,B2,RM,,2683,,,,,,12.5,13.4,,0,0,122.7,141,,0,0,122.7,141,,#DIV/0!,#DIV/0!,0.149184,,,,0.035374328,,,,,,,,,,,New addition; Inside 5x5 m veg plot,,,2019,in
BEF,C5,4,P,Mid,B2,STM,,2690,,,,,,10.7,11.5,,0,0,89.9,103.9,,0,0,89.9,103.9,,#DIV/0!,#DIV/0!,0.155122718,,,,0.036709388,,,,,,,,,,,New addition,,,2019,out
BEF,C5,4,P,Mid,C2,SM,,2698,,,,,,9.9,10.5,,0,0,77,86.6,,0,0,77,86.6,,#DIV/0!,#DIV/0!,0.124885216,,,,0.029857301,,,,,,,,,,,New addition,,,2019,out
BEF,C5,4,P,Mid,C3,BE,,2682,,,,,,9.9,10.7,,0,0,77,89.9,,0,0,77,89.9,,#DIV/0!,#DIV/0!,0.168146108,,,,0.0396192,,,,,,,,,,,New addition,,,2019,out
BEF,C5,4,P,Mid,A1,WB,,7998,,,,,,,10.1,,0,0,0,80.1,,0,0,0,80.1,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,new add; outside,,2023,out
BEF,C5,4,P,Mid,A2,SM,,7976,,,,,,,11.2,,0,0,0,98.5,,0,0,0,98.5,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,new add; outside,,2023,out
BEF,C5,4,P,Mid,B3,BE,,7977,,,,,,,10.2,,0,0,0,81.7,,0,0,0,81.7,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,new add; outside,,2023,out
BEF,C5,4,P,Mid,B3,WB,,8000,,,,,,,14.1,,0,0,0,156.1,,0,0,0,156.1,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,new add; outside,,2023,out
BEF,C5,4,P,Mid,C1,WB,,7978,,,,,,,12.7,,0,0,0,126.7,,0,0,0,126.7,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,new add; outside,,2023,out
BEF,C5,4,P,Mid,C3,SM,,7994,,,,,,,10.4,,0,0,0,84.9,,0,0,0,84.9,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,new add; inside 5x5,,2023,in
BEF,C5,4,P,Mid,B1,WB,,958,,,,,,,,,0,0,0,0,,0,0,0,0,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,Tree not found in 2011; assume still dead,Tree not found; assumed dead,,,,,
BEF,C5,4,P,Mid,B2,PC,,964,,,,10.5,,,,,0,0,0,0,,86.6,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,,,,,,
BEF,C5,4,P,Mid,B2,PC,,968,,,,10.8,,,,,0,0,0,0,,91.6,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,,,,,,
BEF,C5,4,P,Mid,B3,WB,,423,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,11,,dead,,,,,fallen,,,,,,
BEF,C5,4,P,Mid,C2,PC,,975,,,,10.6,,,,,0,0,0,0,,88.2,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,apparently shrunk but OK since it's dead,,,,,,
BEF,C5,4,P,Mid,C3,WB,,639,,,,10.3,,,,,0,0,0,0,,83.3,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,,,,,,
BEF,C5,4,P,Mid,C3,WB,,991,,,,12.7,,,,,0,0,0,0,,126.7,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,,,,,,
BEF,C5,4,P,Mid,C3,WB,,999,,,,10.7,,,,,0,0,0,0,,89.9,0,0,0,,-1,#DIV/0!,#DIV/0!,,,,,,11,,dead,,,,,,Fallen,,,,,
BEF,C5,4,P,Mid,A1,PC,,488,,,,10.7,10.9,,,,89.9,0,0,0,,89.9,93.3,0,0,,0.037732553,-1,#DIV/0!,,0.009302526,,,,15,,,dead,,,,,Dead snag,,,,,
BEF,C5,4,P,Mid,A1,PC,,956,,,,14.7,14.7,,,,169.7,0,0,0,,169.7,169.7,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Dead snag,,,,,
BEF,C5,4,P,Mid,A2,PC,,493,,,,14.5,14.5,,,,165.1,0,0,0,,165.1,165.1,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Leaning,,,,,
BEF,C5,4,P,Mid,A2,WB,653,962,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,15,,,dead,,,,,Tree not found; assumed dead,,see #653,,,
BEF,C5,4,P,Mid,A2,PC,,990,,,,10.7,10.7,,,,89.9,0,0,0,,89.9,89.9,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Dead snag,,,,,
BEF,C5,4,P,Mid,B1,WB,,487,,,,12.8,12.8,,,,128.7,0,0,0,,128.7,128.7,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,"Identified as YB in 2005, PC in 2011.  Confirmed WB by Matt",Dead snag,,,,,
BEF,C5,4,P,Mid,B2,WB,,648,,,,10.7,10.7,,,,89.9,0,0,0,,89.9,89.9,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,"Identifed as YB in 2011, confirmed WB by Matt","Dead on ground, tag removed",,,,,
BEF,C5,4,P,Mid,B2,WB,,966,,,,10.7,10.7,,,,89.9,0,0,0,,89.9,89.9,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Fallen,,,,,
BEF,C5,4,P,Mid,B3,PC,,979,,,,11.7,11.7,,,,107.5,0,0,0,,107.5,107.5,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Fallen,,,,,
BEF,C5,4,P,Mid,C1,WB,,407,,,,10.5,10.5,,,,86.6,0,0,0,,86.6,86.6,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Tree not found; assumed dead,,,,,
BEF,C5,4,P,Mid,C1,PC,,949,,,,12.9,12.9,,,,130.7,0,0,0,,130.7,130.7,0,0,,0,-1,#DIV/0!,,0,,,,15,,,dead,,,,,Fallen,,,,,
BEF,C5,4,P,Mid,A3,PC,,508,,,,11.7,10.9,10.9,,,107.5,93.3,0,0,,107.5,93.3,93.3,0,,-0.13207685,0,-1,,-0.034793322,0,,,19,,,,dead,,,,"DBH was verified in Sept, likely error in measurements in multiple years",Standing,standing tag removed,,,
BEF,C5,4,P,Mid,C2,PC,,636,,,,11,11.2,11.2,,,95,98.5,0,0,,95,98.5,98.5,0,,0.036694215,0,-1,,0.009049958,0,,,19,,,,dead,,,,,Standing,,,,
BEF,C5,4,P,Mid,A1,PC,,491,,,,12.4,13.5,13.5,13.5,,120.8,143.1,143.1,0,,120.8,143.1,143.1,143.1,,0.185288762,0,0,,0.043412515,0,0,,23,,,,,dead,,,,,,,,
